22.73004117	114.2408795	75
22.72704287	114.2996199	75
22.70131065	114.2336007	75
22.73235925	114.2866672	75
22.71839144	114.2575495	75
22.75392493	114.3819253	75
22.72404221	114.2721836	75
22.71937803	114.2732478	75
22.73028254	114.2304955	75
22.7187968	114.267027	75
22.65746229	114.3476957	75
22.71611614	114.2474716	75
22.72986374	114.2939012	75
22.746174	114.285869	75
22.7333086	114.2943071	75
22.74551648	114.2744633	75
22.72282036	114.2654813	75
22.72492675	114.2731306	75
22.74551648	114.2744633	75
22.75335785	114.285655	75
22.72554895	114.2724564	75
22.73048185	114.2297108	75
22.75031119	114.2734629	75
22.73832325	114.2906521	75
22.72204702	114.2629243	75
22.72837483	114.2928568	75
22.73756811	114.2823889	75
22.73188624	114.3028398	75
22.74778137	114.2747219	75
22.73658843	114.2961774	75
22.74121631	114.2620083	75
22.70831192	114.2434107	75
22.73658843	114.2961774	75
22.65746229	114.3476957	75
22.73385612	114.2613534	75
22.73305308	114.3011875	75
22.732721	114.261045	75
22.73287891	114.2611436	75
22.65746229	114.3476957	75
22.73581545	114.2735094	75
22.73156241	114.2875823	75
22.7167929	114.2703179	75
22.72610429	114.2414213	75
22.70601576	114.2416887	75
22.70584501	114.2428698	75
22.65746229	114.3476957	75
22.71886556	114.2658133	75
22.73806842	114.2664469	75
22.73841361	114.2769492	75
22.69864675	114.2417616	75
22.719527	114.265143	75
22.65746229	114.3476957	75
22.72230496	114.2514128	75
22.71929156	114.2602181	75
22.73305324	114.2761711	75
22.71670893	114.2452346	75
22.72171594	114.2780743	75
22.73079366	114.2683862	75
22.71392643	114.237995	75
22.72085613	114.247361	75
22.73008534	114.3031914	75
22.72504817	114.2923585	75
22.71013195	114.2495414	75
22.73597693	114.2767908	75
22.73319874	114.2894757	75
22.72256534	114.2786661	75
22.73007657	114.3032102	75
22.72538813	114.2953439	75
22.73815392	114.2569106	75
22.72951735	114.2401706	75
22.72391473	114.2957052	75
22.72951735	114.2401706	75
22.72370574	114.2917726	75
22.74288185	114.2883525	75
22.7243195	114.261971	75
22.72428899	114.2620111	75
22.65746229	114.3476957	75
22.72426525	114.296727	75
22.70931634	114.2465701	75
22.73052926	114.2806588	75
22.72020559	114.2920284	75
22.69916025	114.2432151	75
22.7870271	114.3308735	75
22.71626246	114.2704209	75
22.73533826	114.2594777	75
22.70468225	114.234143	75
22.70289012	114.2364959	75
22.73310324	114.2772374	75
22.70049094	114.2406953	75
22.73198737	114.2326041	75
22.71811748	114.2480026	75
22.71823136	114.248542	75
22.73315615	114.2976629	75
22.7308492	114.2427673	75
22.71448951	114.2443288	75
22.74160353	114.2875816	75
22.72943188	114.2668519	75
22.729348	114.279054	75
22.69963949	114.1445579	75
22.73636566	114.2858926	75
22.74680488	114.2693444	75
22.72312465	114.2747366	75
22.75419616	114.284078	75
22.72852163	114.2297897	75
22.70933559	114.2612754	75
22.73393225	114.2489042	75
22.73393225	114.2489042	75
22.71142907	114.2635062	75
22.7001461	114.2400287	75
22.65746229	114.3476957	75
22.57170781	113.9054286	75
22.69916025	114.2432151	75
22.58012226	113.8844056	75
22.57806395	113.8930076	75
22.57091037	113.9009025	75
22.72726491	114.3009914	75
22.73389406	114.2396681	75
22.56992336	113.9013757	75
22.58035946	113.8984183	75
22.56561999	113.8947079	75
22.56910214	113.8860951	75
22.57170781	113.9054286	75
22.55822386	114.0818804	75
22.58410432	113.9122078	75
22.57987513	113.8978568	75
22.57712134	113.8638951	75
22.57170781	113.9054286	75
22.57168291	113.8877469	75
22.57303132	113.8814413	75
22.57267667	113.8805319	75
22.58175242	114.1113526	75
22.58590837	113.8689944	75
22.57243072	113.8808339	75
22.58240219	113.9123868	75
22.58505996	113.8804038	75
22.5831793	113.8718454	75
22.56485883	113.9045792	75
22.58594296	113.8795634	75
22.56657119	113.9046491	75
22.58756183	113.9117972	75
22.58448467	113.9136259	75
22.5736525	113.8819075	75
22.58141842	113.9088748	75
22.58208009	113.9149636	75
